37266,John Pantsil,1981-06-15 00:00:00
112585,John Paul Kissock,1989-12-02 00:00:00
32968,John Potter,1979-12-15 00:00:00
34447,John Rankin,1983-06-27 00:00:00
40602,John Ruddy,1986-10-24 00:00:00
419207,John Souttar,1996-09-25 00:00:00
40133,John Stewart,1985-08-03 00:00:00
263653,John Stones,1994-05-28 00:00:00
164553,John Sullivan,1991-01-06 00:00:00
23117,John Sutton,1983-12-26 00:00:00
30627,John Terry,1980-12-07 00:00:00
208676,John Tshibumbu,1989-01-06 00:00:00
25543,John Utaka,1982-01-08 00:00:00
142994,John Verhoek,1989-03-25 00:00:00
30839,Johnny Heitinga,1983-11-15 00:00:00
25811,Johnny Leoni,1984-06-30 00:00:00
78901,Johnny Russell,1990-04-08 00:00:00
355713,Johnny Vidales,1992-04-01 00:00:00
103468,Johny Placide,1988-01-29 00:00:00
360918,Johny,1994-03-03 00:00:00
33086,Joleon Lescott,1982-08-16 00:00:00
191136,Jon Aurtenetxe,1992-01-03 00:00:00
636565,Jon Bautista,1995-07-03 00:00:00
27327,Jon Dahl Tomasson,1976-08-29 00:00:00
23512,Jon Daly,1983-01-08 00:00:00
183347,Jon Echaide,1988-01-05 00:00:00
449494,Jon Errasti,1988-06-01 00:00:00
239856,Jon Flanagan,1993-01-01 00:00:00
478390,Jon Gaztanaga,1991-06-28 00:00:00
129275,Jon Gudni Fjoluson,1989-04-10 00:00:00
142357,Jon Robertson,1989-04-25 00:00:00
36841,Jonas De Roeck,1979-12-20 00:00:00
95233,Jonas Elmer,1988-02-28 00:00:00
33852,Jonas Gutierrez,1983-07-05 00:00:00
307210,Jonas Hector,1990-05-27 00:00:00
242260,Jonas Heymans,1993-02-06 00:00:00
331542,Jonas Hofmann,1992-07-14 00:00:00
6800,Jonas Ivens,1984-10-14 00:00:00
34262,Jonas Kamper,1983-05-03 00:00:00
120598,Jonas Loessl,1989-02-01 00:00:00
210142,Jonas Martin,1990-04-09 00:00:00
280896,Jonas Mendes,1989-11-20 00:00:00
26527,Jonas Olsson,1983-03-10 00:00:00
557342,Jonas Omlin,1994-01-10 00:00:00
191140,Jonas Ramalho,1993-06-10 00:00:00
186120,Jonas Sakuwaha,1983-07-22 00:00:00
39122,Jonas,1984-04-01 00:00:00
131845,Jonatan Johansson,1975-08-16 00:00:00
710807,Jonatan Montiel,1998-09-03 00:00:00
432825,Jonatan Straus,1994-06-30 00:00:00
93361,Jonathan Ayite,1985-07-21 00:00:00
466484,Jonathan Benteke,1995-04-28 00:00:00
40686,Jonathan Biabiany,1988-04-28 00:00:00
37979,Jonathan Blondel,1984-04-03 00:00:00
18848,Jonathan Bottinelli,1984-09-14 00:00:00
26236,Jonathan Brison,1983-02-07 00:00:00
201102,Jonathan Buatu Mananga,1993-09-27 00:00:00
625167,Jonathan Correia,1994-02-13 00:00:00
113792,Jonathan Cristaldo,1989-03-05 00:00:00
317771,Jonathan Cristian Silva,1994-06-29 00:00:00
24123,Jonathan De Guzman,1987-09-13 00:00:00
208984,Jonathan Delaplace,1986-03-20 00:00:00
189101,Jonathan dos Santos,1990-04-04 00:00:00
159856,Jonathan Franks,1990-04-08 00:00:00
469700,Jonathan Glao Tah,1996-02-11 00:00:00
24664,Jonathan Greening,1979-01-02 00:00:00
25416,Jonathan Hayes,1987-07-09 00:00:00
189074,Jonathan Hogg,1988-12-06 00:00:00
46354,Jonathan Howson,1988-05-21 00:00:00
25730,Jonathan Jager,1978-05-23 00:00:00
43096,Jonathan Lacourt,1986-08-17 00:00:00
38378,Jonathan Legear,1987-04-13 00:00:00
682552,Jonathan Leko,1999-04-24 00:00:00
215307,Jonathan Ligali,1991-05-28 00:00:00
101920,Jonathan Lopez,1981-04-16 00:00:00
40007,Jonathan Martins-Pereira,1986-01-30 00:00:00
192319,Jonathan Mensah,1990-07-13 00:00:00
158235,Jonathan Page,1990-02-08 00:00:00
25830,Jonathan Parr,1988-10-21 00:00:00
150644,Jonathan Pereira,1987-05-12 00:00:00
38216,Jonathan Pitroipa,1986-04-12 00:00:00
101588,Jonathan Reis,1989-06-06 00:00:00
193807,Jonathan Rivierez,1989-05-18 00:00:00
495107,Jonathan Rodriguez,1993-07-06 00:00:00
96645,Jonathan Rossini,1989-04-05 00:00:00
393337,Jonathan Sabbatini,1988-03-31 00:00:00
38606,Jonathan Santana,1981-10-19 00:00:00
240837,Jonathan Schmid,1990-06-26 00:00:00
33729,Jonathan Sesma,1978-11-14 00:00:00
37871,Jonathan Soriano,1985-09-24 00:00:00
33312,Jonathan Spector,1986-01-03 00:00:00
179397,Jonathan Tinhan,1989-06-01 00:00:00
35954,Jonathan Tuffey,1987-01-20 00:00:00
114680,Jonathan Urretaviscaya,1990-03-19 00:00:00
213729,Jonathan Viera,1989-10-01 00:00:00
41568,Jonathan Vila,1986-03-06 00:00:00
33881,Jonathan Walters,1983-09-20 00:00:00
45490,Jonathan Wilmet,1986-01-07 00:00:00
38697,Jonathan Woodgate,1980-01-22 00:00:00
32574,Jonathan Zebina,1978-07-19 00:00:00
280483,Jonathan Zongo,1992-12-02 00:00:00
19352,Jonathan,1986-02-27 00:00:00
128732,Jonathas,1989-03-06 00:00:00
209466,Jonathas,1985-04-10 00:00:00
95344,Jonathon Grounds,1988-02-02 00:00:00
159803,Jonathon Routledge,1989-11-23 00:00:00
127130,Jonjo Shelvey,1992-02-27 00:00:00
43248,Jonny Evans,1988-01-02 00:00:00
120116,Jonny Rowell,1989-09-10 00:00:00
541557,Jony,1991-07-09 00:00:00
130667,Joo-Ho Park,1987-01-16 00:00:00
42707,Joonas Kolkka,1974-09-28 00:00:00
26491,Joost Broerse,1979-05-08 00:00:00
26508,Joost Terol,1980-02-01 00:00:00
466854,Joost van Aken,1994-05-13 00:00:00
9149,Joost Volmer,1974-03-07 00:00:00
21765,Jop van der Linden,1990-07-17 00:00:00
352943,Jordan Adeoti,1989-03-12 00:00:00
473853,Jordan Amavi,1994-03-09 00:00:00
154280,Jordan Ayew,1991-09-11 00:00:00
149895,Jordan Bowery,1991-07-02 00:00:00
210119,Jordan Ferri,1992-03-12 00:00:00
264216,Jordan Forster,1993-09-23 00:00:00
156008,Jordan Henderson,1990-06-17 00:00:00
127141,Jordan Kirkpatrick,1992-03-06 00:00:00
671644,Jordan Leborgne,1995-09-29 00:00:00
17875,Jordan Loties,1984-08-05 00:00:00
173462,Jordan Lukaku,1994-07-25 00:00:00
706985,Jordan Lyden,1997-01-01 00:00:00
445510,Jordan McGhee,1996-07-24 00:00:00
58486,Jordan McMillan,1988-10-16 00:00:00
201804,Jordan Mustoe,1991-01-28 00:00:00
303919,Jordan Pickford,1994-03-07 00:00:00
38777,Jordan Remacle,1987-02-14 00:00:00
303922,Jordan Roberts,1994-01-05 00:00:00
46381,Jordan Robertson,1988-02-12 00:00:00
422413,Jordan Rolly Botaka,1993-06-24 00:00:00
215930,Jordan Slew,1992-09-07 00:00:00
148904,Jordan Spence,1990-05-24 00:00:00
261313,Jordan Veretout,1993-03-01 00:00:00
45837,Jordens Peters,1987-05-03 00:00:00
150739,Jordi Alba,1989-03-21 00:00:00
193223,Jordi Amat,1992-03-21 00:00:00
38427,Jordi Codina,1982-04-27 00:00:00
150632,Jordi Feliu Xumetra,1985-10-24 00:00:00
172147,Jordi Figueras,1987-05-16 00:00:00
118929,Jordi Gomez,1985-05-24 00:00:00
37492,Jordi Lopez Felpeto,1981-02-28 00:00:00
213684,Jordi Masip,1989-01-03 00:00:00
401004,Jordi Vanlerberghe,1996-06-27 00:00:00
280653,Jordon Ibe,1995-12-08 00:00:00
149917,Jordon Mutch,1991-12-02 00:00:00
109639,Jordy Buijs,1988-12-28 00:00:00
209384,Jordy Clasie,1991-06-27 00:00:00
310505,Jordy Croux,1994-01-15 00:00:00
167059,Jordy Deckers,1989-06-20 00:00:00
303929,Jordy van Deelen,1993-06-29 00:00:00
520426,Jordy van der Winden,1994-03-04 00:00:00
189977,Jore Trompet,1992-07-30 00:00:00
257847,Jores Okore,1992-08-11 00:00:00
37187,Jorg van Nieuwenhuijzen,1978-08-22 00:00:00
11760,Jorge Baptista,1977-04-02 00:00:00
145063,Jorge Claros,1986-01-08 00:00:00
56952,Jorge Fucile,1984-11-19 00:00:00
183321,Jorge Garcia Morcillo,1986-03-11 00:00:00
74739,Jorge Garcia,1984-01-13 00:00:00
97508,Jorge Goncalves,1983-10-31 00:00:00
730065,Jorge Intima,1995-09-21 00:00:00
522116,Jorge Kadu,1991-04-10 00:00:00
38403,Jorge Lopez,1978-09-19 00:00:00
96534,Jorge Martinez,1983-04-05 00:00:00
580589,Jorge Mere,1997-04-17 00:00:00
2983,Jorge Molina,1982-04-22 00:00:00
287353,Jorge Orti,1993-04-28 00:00:00
213482,Jorge Pulido,1991-04-08 00:00:00
32504,Jorge Ribeiro,1981-11-09 00:00:00
260182,Jorge Rojas,1993-01-07 00:00:00
171338,Jorge Teixeira,1986-08-27 00:00:00
98363,Jorginho Sousa,1988-03-18 00:00:00
25927,Jorginho,1977-05-06 00:00:00
282775,Jorginho,1991-12-20 00:00:00
41987,Jorginho,1978-05-29 00:00:00
94306,Joris Delle,1990-03-29 00:00:00
687733,Joris Gnagnon,1997-01-13 00:00:00
500932,Joris Kayembe Ditu,1994-08-08 00:00:00
37787,Joris Mathijsen,1980-04-05 00:00:00
93466,Joris Steve Marveaux,1982-08-15 00:00:00
39848,Joris van Hout,1977-01-10 00:00:00
422121,Joris van Overeem,1994-07-01 00:00:00
37963,Jorn Vermeulen,1987-04-16 00:00:00
467495,Jorrit Hendrix,1995-02-06 00:00:00
45418,Jos Hooiveld,1983-04-22 00:00:00
149950,Josa,1984-09-24 00:00:00
26861,"Jose Alberto Shaffer,\N
38148,Jose Angel Crespo,1987-02-09 00:00:00
162497,Jose Angel,1989-09-05 00:00:00
213816,Jose Angel,1989-03-02 00:00:00
38065,Jose Antonio Garcia Calvo,1975-04-01 00:00:00
38821,Jose Antonio Reyes,1983-09-01 00:00:00
69166,Jose Ariel Nunez,1988-09-12 00:00:00
148790,Jose Baxter,1992-02-07 00:00:00
25925,Jose Bosingwa,1982-08-24 00:00:00
213502,Jose Campana,1993-05-31 00:00:00
161651,Jose Canas,1987-05-27 00:00:00
33849,Jose Carlos Nunes,1977-03-07 00:00:00
165607,Jose Carlos,1987-07-17 00:00:00
445908,Jose Caro,1993-03-08 00:00:00
150737,Jose Catala,1985-01-01 00:00:00
2768,Jose Dorado,1982-07-10 00:00:00
37475,Jose Enrique,1986-01-23 00:00:00
39180,Jose Espinal,1982-11-14 00:00:00
26552,Jose Fonte,1983-12-22 00:00:00
11349,Jose Gaspar,1975-06-01 00:00:00
391058,Jose Gaya,1995-05-25 00:00:00
474589,Jose Gimenez,1995-01-20 00:00:00
32043,Jose Gomes de Moraes Edmilson,1976-07-10 00:00:00
32589,Jose Goncalves,1985-09-17 00:00:00
18653,Jose Gustavo Sand,1980-07-17 00:00:00
35712,Jose Holebas,1984-06-27 00:00:00
41445,Jose Ignacio Castillo,1975-11-04 00:00:00
207511,Jose Izquierdo,1992-07-07 00:00:00
38550,Jose Javier Barkero,1979-04-27 00:00:00
33874,Jose Josetxo,1977-02-25 00:00:00
573663,Jose Kante,1990-09-27 00:00:00
39210,Jose Leonardo Talamonti,1981-11-12 00:00:00
26554,Jose Leonardo Ulloa,1986-07-26 00:00:00
146768,Jose Luis Fernandez,1987-10-26 00:00:00
56706,Jose Luis Garces,1981-05-09 00:00:00
477472,Jose Luis Morales,1987-07-23 00:00:00
185625,Jose Luis Palomino,1990-01-05 00:00:00
99333,Jose Manuel Casado,1986-08-09 00:00:00
37411,Jose Manuel Jurado,1986-06-29 00:00:00
33732,Jose Manuel Pinto,1975-11-08 00:00:00
11860,Jose Manuel Ze Gomes,1976-09-24 00:00:00
22234,Jose Mari,1978-12-10 00:00:00
364244,Jose Mari,1987-12-06 00:00:00
18521,Jose Maria Basanta,1984-04-03 00:00:00
150330,Jose Maria Callejon,1987-02-11 00:00:00
32765,Jose Maria Guti,1976-10-31 00:00:00
183521,Jose Maria Lopez Silva,1983-02-01 00:00:00
674492,Jose Matos,1995-05-06 00:00:00
470868,Jose Mauri,1996-05-16 00:00:00
24131,Jose Miguel Josemi,1979-11-15 00:00:00
33884,Jose Moraton,1979-07-14 00:00:00
30582,Jose Moreira,1982-03-20 00:00:00
38575,Jose Movilla,1975-02-08 00:00:00
109331,Jose Nadson,1984-10-18 00:00:00
33101,Jose Paolo Guerrero,1984-01-01 00:00:00
169198,Jose Picon,1988-03-13 00:00:00
186121,Jose Raul Baena,1989-03-02 00:00:00
238841,Jose Recio,1991-01-11 00:00:00
359190,Jose Rodriguez,1994-12-16 00:00:00
416175,Jose Sa,1993-01-17 00:00:00
35559,Jose Saez,1982-05-07 00:00:00
51545,Jose Salomon Rondon,1989-09-16 00:00:00
150085,Jose Semedo,1979-12-26 00:00:00
18518,Jose Sosa,1985-06-19 00:00:00
116183,Jose Velazquez,1990-09-08 00:00:00
18548,Jose Ze Pedro,1978-10-18 00:00:00
97257,Joseba Del Olmo,1981-06-20 00:00:00
37605,Joseba Garmendia,1985-10-04 00:00:00
38551,Joseba Llorente,1979-11-24 00:00:00
485141,Joseba Zaldua,1992-06-24 00:00:00
239287,Josef Martinez,1993-05-19 00:00:00
172321,Joselu,1990-03-27 00:00:00
205307,Joselu,1991-03-03 00:00:00
638029,Josep Sene,1991-12-10 00:00:00
38440,Joseph Akpala,1986-08-24 00:00:00
317408,Joseph Barbato,1994-08-11 00:00:00
156007,Joseph Bennett,1990-03-28 00:00:00
294862,Joseph Chalmers,1994-01-03 00:00:00
41137,Joseph Desire Job,1977-12-01 00:00:00
568571,Joseph Gomez,1997-05-23 00:00:00
292888,Joseph Romeric Lopy,1992-03-15 00:00:00
24004,Joseph Yobo,1980-09-06 00:00:00
98959,Josh Law,1989-06-01 00:00:00
180137,Josh Magennis,1990-08-15 00:00:00
275936,Josh Meekings,1992-09-02 00:00:00
188000,Josh Parker,1990-12-01 00:00:00
37681,Josh Simpson,1983-05-15 00:00:00
163206,Josh Thompson,1991-02-25 00:00:00
29672,Josh Walker,1989-02-21 00:00:00
389845,Joshua Brenet,1994-03-20 00:00:00
239774,Joshua Brillante,1993-03-25 00:00:00
161421,Joshua Guilavogui,1990-09-19 00:00:00
110115,Joshua John,1988-10-01 00:00:00
32788,Joshua Kennedy,1982-08-20 00:00:00
460632,Joshua Kimmich,1995-02-08 00:00:00
185236,Joshua King,1992-01-15 00:00:00
215226,Joshua McEachran,1993-03-01 00:00:00
478997,Joshua Nadeau,1994-09-12 00:00:00
182072,Joshua Silva,1990-08-21 00:00:00
110106,Josimar Lima,1989-08-02 00:00:00
15456,Josip Barisic,1981-03-07 00:00:00
74858,Josip Barisic,1986-11-14 00:00:00
7681,Josip Colina,1980-11-08 00:00:00
194533,Josip Drmic,1992-08-08 00:00:00
147951,Josip Ilicic,1988-01-29 00:00:00
655544,Josip Posavec,1996-03-10 00:00:00
298940,Josip Radosevic,1994-04-03 00:00:00
30693,Josip Simunic,1978-02-18 00:00:00
27431,Josip Tadic,1987-08-22 00:00:00
446525,Josu,1993-02-27 00:00:00
163824,Josue,1990-09-17 00:00:00
19511,Josue,1979-07-19 00:00:00
242872,Josue,1992-06-17 00:00:00
244563,Jota,1991-06-16 00:00:00
15938,Jovan Kostovski,1987-04-19 00:00:00
427893,Jozabed,1991-03-08 00:00:00
34336,Jozef Piacek,1983-06-20 00:00:00
427061,Jozo Simunovic,1994-08-04 00:00:00
140988,Jozsef Varga,1988-06-06 00:00:00
70297,Jozy Altidore,1989-11-06 00:00:00
199297,Juan Agudelo,1992-11-23 00:00:00
37469,Juan Albin,1986-07-17 00:00:00
114601,Juan Angel Neira,1989-02-21 00:00:00
38398,Juan Arango,1980-05-17 00:00:00
282691,Juan Bernat,1993-03-01 00:00:00
246187,Juan Calahorro,1988-05-12 00:00:00
50074,Juan Camilo Zuniga,1985-12-14 00:00:00
27515,Juan Carlos Menseguez,1984-02-18 00:00:00
165773,Juan Carlos Paredes,1987-07-08 00:00:00
33761,Juan Carlos Valeron,1975-06-17 00:00:00
215927,Juan Carlos,1990-03-30 00:00:00
246422,Juan Carlos,1988-01-20 00:00:00
38484,Juan Carlos,1987-07-27 00:00:00
155066,Juan Cuadrado,1988-05-26 00:00:00
480778,Juan Delgado,1993-03-05 00:00:00
189178,Juan Dominguez Lamas,1990-01-08 00:00:00
18913,Juan Eduardo Eluchans,1980-04-14 00:00:00
116253,Juan Falcon,1989-02-24 00:00:00
121716,Juan Forlin,1988-01-10 00:00:00
42491,Juan Gomez,1985-05-20 00:00:00
37511,Juan Jesus Calatayud,1979-12-21 00:00:00
50044,Juan Lorca,1985-01-15 00:00:00
245572,Juan Manuel Iturbe,1993-06-04 00:00:00
41468,Juan Mata,1988-04-28 00:00:00
561433,Juan Munoz,1995-11-12 00:00:00
25735,Juan Pablo Carrizo,1984-05-06 00:00:00
25789,Juan Pablo Garat,1983-04-19 00:00:00
51371,Juan Pablo Pino,1987-03-30 00:00:00
75195,Juan Pablo,1978-09-02 00:00:00
97226,Juan Quero,1984-10-17 00:00:00
207617,Juan Quintero,1993-01-18 00:00:00
190452,Juan Rafael Fuentes,1990-01-05 00:00:00
75199,Juan Ramon Cabrero Juanra,1980-04-24 00:00:00
37449,Juan Rodriguez,1982-04-01 00:00:00
239981,Juan Sanchez Mino,1990-01-01 00:00:00
33634,Juan Valera,1984-12-21 00:00:00
39719,Juan Vargas,1983-10-05 00:00:00
197352,Juan,1991-06-10 00:00:00
41023,Juan,1979-02-01 00:00:00
150327,Juanan,1987-04-27 00:00:00
37666,Juande,1986-06-12 00:00:00
37484,Juanfran Garcia,1976-07-15 00:00:00
103905,Juanfran,1988-09-11 00:00:00
38424,Juanfran,1985-01-09 00:00:00
30750,Juanito,1976-07-23 00:00:00
37419,Juanito,1980-02-17 00:00:00
33891,Juanjo,1985-10-28 00:00:00
38451,Juanlu,1984-02-07 00:00:00
41255,Juanlu,1980-05-08 00:00:00
75239,Juanma Ortiz,1982-03-01 00:00:00
38889,Juanma,1981-05-29 00:00:00
523387,Juanma,1993-02-20 00:00:00
143841,Juanmi Callejon,1987-02-11 00:00:00
191873,Juanmi,1993-05-20 00:00:00
573463,"Juanpi,\N
303935,Juanto,1992-02-11 00:00:00
493731,Jubal,1993-08-29 00:00:00
21445,Juca,1979-11-19 00:00:00
316695,Jude Winchester,1993-04-13 00:00:00
25796,Juergen Gjasula,1985-12-05 00:00:00
42944,Juergen Saeumel,1984-09-08 00:00:00
38289,Jugoslav Lazic,1979-12-12 00:00:00
73359,Juha Hakola,1987-10-27 00:00:00
157788,Juhani Ojala,1989-06-19 00:00:00
41282,Juho Maekelae,1983-06-23 00:00:00
66633,Jukka Raitala,1988-09-15 00:00:00
488087,Julen Etxabeguren,1991-03-07 00:00:00
115723,Jules Reimerink,1989-09-30 00:00:00
103485,Jules Stephane Goda,1989-05-30 00:00:00
59595,Julian Baumgartlinger,1988-01-02 00:00:00
516846,Julian Brandt,1996-05-02 00:00:00
33758,Julian de Guzman,1981-03-25 00:00:00
243164,Julian Draxler,1993-09-20 00:00:00
263661,Julian Dudda,1993-04-08 00:00:00
51423,Julian Esteban,1986-09-16 00:00:00
461356,Julian Green,1995-06-06 00:00:00
33331,Julian Jenner,1984-02-28 00:00:00
178774,Julian Koch,1990-11-11 00:00:00
278815,Julian Korb,1992-03-21 00:00:00
660153,Julian Lelieveld,1997-07-09 00:00:00
213498,Julian Luque,1992-03-27 00:00:00
364290,Julian Michel,1992-02-19 00:00:00
569039,Julian Montenegro,1989-03-23 00:00:00
75376,Julian Ramos Omar,1988-01-26 00:00:00
141161,Julian Schieber,1989-02-13 00:00:00
36771,Julian Schuster,1985-04-15 00:00:00
22998,Julian Speroni,1979-05-18 00:00:00
521421,Julian Weigl,1995-09-08 00:00:00
264702,Julian Wiessmeier,1992-11-04 00:00:00
278857,Julian-Maurice Derstroff,1992-01-05 00:00:00
282680,Julian,1991-03-28 00:00:00
30456,Juliano Belletti,1976-06-20 00:00:00
34298,Juliano Mineiro,1986-02-14 00:00:00
41361,Julien Cardy,1981-09-29 00:00:00
482397,Julien De Sart,1994-12-23 00:00:00
33990,Julien Escude,1979-08-17 00:00:00
36394,Julien Faubert,1983-08-01 00:00:00
40657,Julien Faussurier,1987-01-14 00:00:00
46757,Julien Feret,1982-07-05 00:00:00
37112,Julien Gorius,1985-03-17 00:00:00
42693,Julien Palmieri,1986-12-07 00:00:00
26376,Julien Quercia,1986-08-17 00:00:00
32868,Julien Rodriguez,1978-06-11 00:00:00
602555,Julien Romain,1996-02-23 00:00:00
26351,Julien Sable,1980-09-11 00:00:00
46345,Julien Toudic,1985-12-19 00:00:00
410160,Julien Vercauteren,1993-01-12 00:00:00
5243,Julio Alvarez,1981-05-01 00:00:00
35544,Julio Arca,1981-01-31 00:00:00
38822,Julio Baptista,1981-10-01 00:00:00
115171,Julio Cesar Machado,1982-04-09 00:00:00
163843,Julio Cesar,1986-09-02 00:00:00
30989,Julio Cesar,1979-09-03 00:00:00
45245,Julio Coelho,1984-07-18 00:00:00
245438,Julio Regufe Alves,1991-06-29 00:00:00
39401,Julio Sergio,1978-11-08 00:00:00
420720,Jung-Bin Park,1994-02-22 00:00:00
38863,"Junichi Inamoto,\N
614574,Juninho Bacuna,1997-08-07 00:00:00
30684,"Juninho Pernambucano,\N
21894,Junio Cesar Arcanjo Juninho,1983-01-11 00:00:00
38608,Junior Agogo,1979-08-01 00:00:00
172887,Junior Caicara,1989-04-27 00:00:00
51841,Junior Diaz,1983-09-12 00:00:00
113465,Junior Hoilett,1990-06-05 00:00:00
231006,Junior Kabananga,1989-04-04 00:00:00
179047,Junior Livramento,1987-12-12 00:00:00
268213,Junior Lopes,1987-10-19 00:00:00
354495,Junior Malanda-Adje,1994-08-28 00:00:00
150271,Junior Negrao,1986-12-30 00:00:00
500721,Junior Oto'o Zue,1994-05-23 00:00:00
307436,Junior Ponce,1994-02-16 00:00:00
40757,Junior Santos Mozart,1980-11-08 00:00:00
160496,Junior Stanislas,1989-11-26 00:00:00
19908,Junmin Hao,1987-03-24 00:00:00
179090,Junya Tanaka,1987-07-15 00:00:00
72518,Juraj Kucka,1987-02-26 00:00:00
12431,Jure Travner,1985-09-28 00:00:00
36843,Jurgen Cavens,1978-08-19 00:00:00
23144,Jurgen Colin,1981-01-20 00:00:00
289441,Jurgen Locadia,1993-11-07 00:00:00
279104,Jurgen Mattheij,1993-04-03 00:00:00
118713,Jurgen Prutsch,1989-09-22 00:00:00
38318,Jurgen Sierens,1976-04-10 00:00:00
26585,Jurgen Wevers,1979-01-12 00:00:00
38178,Juri Judt,1986-07-24 00:00:00
30697,Jurica Vranjes,1980-01-31 00:00:00
23932,Jussi Jaaskelainen,1975-04-19 00:00:00
66723,Jussi Kujala,1983-04-04 00:00:00
26144,Jussie,1983-09-19 00:00:00
36868,Justice Wamfor,1981-08-05 00:00:00
728414,Justin Hoogma,1998-06-11 00:00:00
33754,Justin Hoyte,1984-11-20 00:00:00
640641,Justin Johnson,1996-08-27 00:00:00
30990,Justo Villar,1977-06-30 00:00:00
97368,Jusuf Dajic,1984-08-21 00:00:00
421387,Juwon Oshaniwa,1990-09-14 00:00:00
441164,Kaan Ayhan,1994-11-10 00:00:00
25642,Kaba Diawara,1975-12-16 00:00:00
25856,Kader Mangane,1983-03-23 00:00:00
177649,Kadu,1986-07-20 00:00:00
103487,Kafoumba Coulibaly,1985-10-26 00:00:00
112035,Kagisho Dikgacoi,1984-11-24 00:00:00
243501,Kai Heerings,1990-01-12 00:00:00
29316,Kai Herdling,1984-06-27 00:00:00
150206,Kai van Hese,1989-06-15 00:00:00
209380,Kaj Ramsteijn,1990-01-17 00:00:00
141704,Kaja Rogulj,1986-06-15 00:00:00
41044,Kaka,1982-04-22 00:00:00
45352,Kaka,1981-05-16 00:00:00
26098,Kakha Kaladze,1978-02-27 00:00:00
191786,Kalidou Coulibaly Yero,1991-08-19 00:00:00
210428,Kalidou Koulibaly,1991-06-20 00:00:00
289251,Kalifa Coulibaly,1991-08-21 00:00:00
178091,Kalilou Mohamed Traore,1987-09-09 00:00:00
80293,Kallum Higginbotham,1989-06-15 00:00:00
43329,Kalu Uche,1982-11-15 00:00:00
26251,Kamel Chafni,1982-06-11 00:00:00
97489,Kamel Ghilas,1984-03-09 00:00:00
93453,Kamil Bilinski,1988-01-23 00:00:00
429914,Kamil Dankowski,1996-07-22 00:00:00
214977,Kamil Drygas,1991-09-07 00:00:00
150670,Kamil Glik,1988-02-03 00:00:00
69541,Kamil Grosicki,1988-06-08 00:00:00
728478,Kamil Jozwiak,1998-04-22 00:00:00
12371,Kamil Kopunek,1984-05-18 00:00:00
557363,Kamil Kuczak,1996-03-02 00:00:00
433628,Kamil Kurowski,1994-09-05 00:00:00
13301,Kamil Kuzera,1983-03-11 00:00:00
465568,Kamil Mazek,1994-07-22 00:00:00
92223,Kamil Pozniak,1989-12-10 00:00:00
429655,Kamil Sylwestrzak,1988-07-16 00:00:00
27630,Kamil Vacek,1987-05-18 00:00:00
105535,Kamil Wilczek,1988-01-14 00:00:00
306522,Kamil Wlodyka,1994-10-11 00:00:00
26066,Kamil Zayatte,1985-03-07 00:00:00
186847,Kamohelo Mokotjo,1991-03-11 00:00:00
46662,Kandia Traore,1980-07-05 00:00:00
253103,Kane Hemmings,1992-04-08 00:00:00
30897,Kanga Akale,1981-03-07 00:00:00
12692,Kanu,1987-09-23 00:00:00
164229,Kanu,1984-05-03 00:00:00
242894,Kanu,1992-03-05 00:00:00
195448,Kara Mbodji,1989-11-11 00:00:00
37886,Karel D'Haene,1980-09-05 00:00:00
39578,Karel Geraerts,1982-01-05 00:00:00
188231,Karel van Roose,1990-04-01 00:00:00
39330,Kari Arnason,1982-10-13 00:00:00
46711,Karim Ait Fana,1989-02-25 00:00:00
465924,Karim Azamoum,1990-01-17 00:00:00
149279,Karim Belhocine,1978-04-02 00:00:00
208230,Karim Bellarabi,1990-04-08 00:00:00
26166,Karim Benzema,1987-12-19 00:00:00
26539,Karim El Ahmadi,1985-01-27 00:00:00
630950,Karim Essikal,1996-02-08 00:00:00
33065,Karim Guede,1985-01-07 00:00:00
560416,Karim Hafez,1996-03-12 00:00:00
36005,Karim Haggui,1984-01-20 00:00:00
231093,Karim Laribi,1991-04-20 00:00:00
29257,Karim Matmour,1985-06-25 00:00:00
176953,Karim Onisiwo,1992-03-17 00:00:00
282286,Karim Rekik,1994-12-02 00:00:00
613972,Karim Rossi,1994-05-01 00:00:00
41947,Karim Saidi,1983-03-24 00:00:00
45889,Karim Soltani,1984-08-29 00:00:00
351939,Karim Tarfi,1993-07-05 00:00:00
26560,Karim Touzani,1980-09-11 00:00:00
33464,Karim Ziani,1982-08-17 00:00:00
163604,Karl Darlow,1990-10-08 00:00:00
35466,Karl Henry,1982-11-26 00:00:00
31728,Karl Svensson,1984-03-21 00:00:00
150021,Karl-Johan Johnsson,1990-01-28 00:00:00
667972,Karl,1993-04-07 00:00:00
414552,Karol Angielski,1996-03-20 00:00:00
579207,Karol Danielak,1991-09-29 00:00:00
361403,Karol Linetty,1995-02-02 00:00:00
450740,Karol Mackiewicz,1992-06-01 00:00:00
558136,Karol Swiderski,1997-01-23 00:00:00
28308,Kaspars Gorkss,1981-11-06 00:00:00
7284,Kasper Haemaelaeinen,1986-08-08 00:00:00
187333,Kasper Kusk,1991-11-10 00:00:00
212708,Kasper Larsen,1993-01-25 00:00:00
37770,Kasper Schmeichel,1986-11-05 00:00:00
179891,Kassim Abdallah,1987-04-09 00:00:00
180364,Kassim Doumbia,1990-10-06 00:00:00
41711,Kay Voser,1987-01-04 00:00:00
356076,Kay,1988-01-05 00:00:00
